Nombre,Editorial,Año,Suma de Ventas Millones
Tom Clancy's Splinter Cell: Chaos Theory,Ubisoft,2005,2.23
Tom Clancy's Splinter Cell: Conviction,Ubisoft,2010,2.16
Tom Clancy's Splinter Cell: Double Agent,Ubisoft,2006,0.9600000000000002
Tom Clancy's Splinter Cell: Double Agent,Ubisoft,2007,0.26
Tom Clancy's Splinter Cell: Essentials,Ubisoft,2006,0.2
Tom Clancy's Splinter Cell: Pandora Tomorrow,Ubisoft,2004,2.88
Tom Clancy's The Division,Ubisoft,2016,5.98
Tomb Raider,Eidos Interactive,1996,5.659999999999999
Tomb Raider (2013),Square Enix,2013,4.42
Tomb Raider (2013),Square Enix,2014,2.02
Tomb Raider Chronicles,Eidos Interactive,1999,0.6100000000000001
Tomb Raider II,Eidos Interactive,1997,7.53
Tomb Raider III: Adventures of Lara Croft,Eidos Interactive,1997,3.54
Tomb Raider III: Adventures of Lara Croft,Eidos Interactive,1998,0.62
Tomb Raider: Anniversary,Eidos Interactive,2007,2.3700000000000006
Tomb Raider: Legend,Eidos Interactive,2006,1.6500000000000001
Tomb Raider: The Last Revelation,Eidos Interactive,1998,2.89
Tomb Raider: The Prophecy,Ubisoft,2002,0.14
Tomb Raider: Underworld,Eidos Interactive,2008,3.1300000000000003
Tomb Raider: Underworld,Eidos Interactive,2009,0.18000000000000002
Tomb Raider: Underworld (Others sales),Eidos Interactive,2009,0.25
Tomba!,Sony Computer Entertainment,1997,0.27
Tomba! 2: The Evil Swine Return,Sony Computer Entertainment,1999,0.29000000000000004
Tomodachi Life,Nintendo,2013,5.15
Tomoyo After: It's a Wonderful Life CS Edition,Prototype,2007,0.01
Tomoyo After: It's a Wonderful Life CS Edition,Prototype,2009,0.04
Tongari Boushi to Mahou no Otana,Konami Digital Entertainment,2010,0.44
Tongari Boushi to Oshare na Mahou Tsukai,Konami Digital Entertainment,2011,0.24
Tonic Trouble,Ubisoft,1999,0.11
Tonka Rescue Patrol,TDK Mediactive,2003,0.060000000000000005
Tony Hawk: RIDE,Activision,2009,2.17
Tony Hawk: Shred,Activision,2010,1.1099999999999999
Tony Hawk's American Sk8land,Activision,2005,0.45
Tony Hawk's American Wasteland,Activision,2005,1.3800000000000001
Tony Hawk's American Wasteland (Old all region sales),Activision,2005,1.63
Tony Hawk's American Wasteland (Weekly american sales),Activision,2005,1.45
Tony Hawk's Downhill Jam,Activision,2006,0.22
Tony Hawk's Motion,Activision,2008,0.21
Tony Hawk's Pro Skater,Activision,1999,5.02
Tony Hawk's Pro Skater,Activision,2000,3.4499999999999997
Tony Hawk's Pro Skater 2,Activision,2000,4.68
Tony Hawk's Pro Skater 2,Activision,2001,1.94
Tony Hawk's Pro Skater 2x,Activision,2001,0.63
Tony Hawk's Pro Skater 3,Activision,2001,6.92
Tony Hawk's Pro Skater 3,Activision,2002,1.1400000000000001
Tony Hawk's Pro Skater 4,Activision,2002,5.76
Tony Hawk's Pro Skater 5,Activision,2015,0.43000000000000005
Tony Hawk's Project 8,Activision,2006,2.57
Tony Hawk's Proving Ground,Activision,2007,2.1599999999999997
Tony Hawk's Underground,Activision,2003,6.46
Tony Hawk's Underground 2,Activision,2004,4.11
Tony Hawk's Underground 2 Remix,Activision,2005,0.8200000000000001
Too Human,Microsoft Game Studios,2008,0.79
Top Angler: Real Bass Fishing,Xicat Interactive,2002,0.1
Top Gear Hyper-Bike,Kemco,1999,0.060000000000000005
Top Gear Overdrive,Kemco,1998,0.29000000000000004
Top Gear Rally,Kemco,1997,0.39
Top Gear Rally,Kemco,2003,0.08
Top Gear Rally 2,Kemco,1999,0.11
Top Gear RPM Tuning,Wanadoo,2005,0.01
Top Gun,505 Games,2006,0.04
Top Gun,505 Games,2011,0.06999999999999999
Top Gun: Combat Zones,Mastiff,2004,0.1
Top Gun: Combat Zones,Titus,2001,0.92
Top Gun: Combat Zones,Titus,2002,0.15
Top Gun: Fire at Will!,Microprose,1996,0.55
Top Gun: Firestorm Advance,Titus,2002,0.09000000000000001
Top Gun: Hard Lock,505 Games,2012,0.09
Top Shot Arcade,Activision,2011,0.14
Top Spin,Microsoft Game Studios,2003,0.45999999999999996
Top Spin,Take-Two Interactive,2005,0.1
Top Spin 2,Take-Two Interactive,2006,0.21999999999999997
Top Spin 3,D3Publisher,2008,0.14
Top Spin 3,Take-Two Interactive,2008,1.7200000000000002
Top Spin 4,Take-Two Interactive,2011,1.29
ToraDora Portable!,Namco Bandai Games,2009,0.08
Torchlight,JoWood Productions,2009,0.08
Toriko: Gourmet Battle!,Namco Bandai Games,2013,0.06
Toriko: Gourmet Monsters!,Namco Bandai Games,2012,0.16
Toriko: Gourmet Survival!,Namco Bandai Games,2011,0.36
Toriko: Ultimate Survival,Namco Bandai Games,2013,0.03
Torino 2006,Take-Two Interactive,2006,0.16999999999999998
Tork: Prehistoric Punk,Microsoft Game Studios,2005,0.03
Tornado Outbreak,Konami Digital Entertainment,2009,0.28
Torneko no Daibouken: Fushigi no Dungeon,ChunSoft,1993,0.78
Toro to Morimori,Sony Computer Entertainment,2009,0.01
Toshochu: Run for Money,Namco Bandai Games,2012,0.62
Total Immersion Racing,Empire Interactive,2002,0.13
Total Overdose: A Gunslinger's Tale in Mexico,Eidos Interactive,2005,0.12
Total War Attila: Tyrants & Kings,Koch Media,2016,0.01
Total War: Attila,Sega,2015,0.24
Total War: Rome II,Sega,2013,0.76
Total War: Shogun 2,Sega,2011,0.5900000000000001
Total War: Shogun 2 - Fall of the Samurai,Sega,2012,0.2
Total War: WARHAMMER,Sega,2016,0.11
Totaled!,Rage Software,2002,0.07
Totally Spies!,Atari,2005,0.03
Totally Spies! 2: Undercover,Atari,2006,0.02
Totally Spies! Totally Party,Ubisoft,2008,0.15
Tottadoo! Yoiko no Mujintou Seikatsu,Namco Bandai Games,2008,0.19
Touch Detective,505 Games,2006,0.1
Touch Detective (JP sales),505 Games,2006,0.02
Touch Detective 2 1/2,505 Games,2007,0.11
Touch Detective 3: Does Funghi Dream of Bananas?,Success,2014,0.01
Touch Detective: Nameko Shigeru,Success,2013,0.07
Touch Mechanic,Nintendo,2008,0.09999999999999999
Touch My Katamari,Namco Bandai Games,2011,0.14
Touch 'N' Play Collection,O-Games,2010,0.07
Touch Shot! Love Application,Compile Heart,2012,0.03
Touch the Dead,Eidos Interactive,2007,0.22
TouchMaster,Midway Games,2007,2.01
TouchMaster 2,Midway Games,2008,0.8899999999999999
TouchMaster 3,Warner Bros. Interactive Entertainment,2009,0.44999999999999996
TouchMaster 3(Others sales),Warner Bros. Interactive Entertainment,2009,0.26
TouchMaster: Connect,Warner Bros. Interactive Entertainment,2010,0.31
Touhoku Daigaku Mirai Kagaku Gijutsu Kyoudou Kenkyuu Center Kawashima Ryuuta Kyouju Kanshu: Nou Ryoku Trainer Portable,Sega,2005,0.3
Touhou Genso Rondo: Bullet Ballet,Nippon Ichi Software,2016,0.01
Toukiden 2,Tecmo Koei,2016,0.21000000000000002
Toukiden Kiwami,Tecmo Koei,2014,0.35
Toukiden Kiwami,Tecmo Koei,2015,0.16000000000000003
Toukiden: The Age of Demons,Tecmo Koei,2013,0.56
Tour de France 2014,Focus Home Interactive,2014,0.05
Tourist Trophy: The Real Riding Simulator,Sony Computer Entertainment,2006,0.6799999999999999
Tournament of Legends,Sega,2010,0.07
Tournament Pool,Destineer,2009,0.11
Toushin Toshi,imageepoch Inc.,2014,0.03
Toxic Grind,THQ,2002,0.02
Toy Shop,Majesco Entertainment,2008,0.03
Toy Soldiers: War Chest,Ubisoft,2015,0.13
Toy Story 2: Buzz Lightyear to the Rescue!,Activision,1998,1.71
Toy Story 2: Buzz Lightyear to the Rescue!,Activision,1999,0.9199999999999999
Toy Story 3: The Video Game,Disney Interactive Studios,2010,6.07
Toy Story Mania!,Disney Interactive Studios,2009,1.9100000000000001
Toy Story Racer,Activision,2001,0.15
Trace Memory,Nintendo,2005,0.29
TrackMania DS,Focus Home Interactive,2008,0.08
TrackMania Turbo,Ubisoft,2016,0.37999999999999995
TrackMania Turbo: Build to Race,Ubisoft,2010,0.06
TrackMania: Build to Race,Focus Home Interactive,2010,0.24000000000000002
Trade & Battle: Card Hero,Nintendo,2000,0.2
Train Simulator 2016,Unknown,2015,0.04
Transformer: Rise of the Dark Spark,Activision,2014,0.6900000000000002
Transformer: Rise of the Dark Spark (3DS),Activision,2014,0.07
Transformers,Atari,2004,1.28
TransFormers Animated: The Game,Activision,2008,0.16999999999999998
Transformers: Autobots / Decepticons,Activision,2007,1.2400000000000002
Transformers: Beast Wars Transmetals,BAM! Entertainment,2000,0.11
Transformers: Cybertron Adventures,Activision,2010,0.28
Transformers: Dark of the Moon,Activision,2011,1.07
Transformers: Dark of the Moon - Autobots/Decepticons,Activision,2011,0.47000000000000003
Transformers: Devastation,Activision,2015,0.5899999999999999
Transformers: Fall of Cybertron,Activision,2012,0.8700000000000001
Transformers: Prime,Activision,2012,0.31
Transformers: Revenge of the Fallen (DS Versions),Activision,2009,0.33
Transformers: Revenge of the Fallen (Wii & PS2 Version),Activision,2009,0.45000000000000007
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",Activision,2009,2.73
"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",Activision,2007,3.38
Transformers: War for Cybertron -- Decepticons,Activision,2010,0.13
Transformers: War for Cybertron (DS Version),Activision,2010,0.25
"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",Activision,2010,1.09
Transworld Snowboarding,Atari,2002,0.09000000000000001
Transworld Surf,Atari,2002,0.18
Trap Gunner: Countdown to Oblivion,Konami Digital Entertainment,1998,0.03
Trapped Dead,Iceberg Interactive,2011,0.02
Trapt,Tecmo Koei,2005,0.06
Trauma Center: New Blood,Nintendo,2007,0.3
Trauma Center: Second Opinion,Nintendo,2006,0.36000000000000004
Trauma Center: Under the Knife,Nintendo,2005,0.36
Trauma Center: Under the Knife 2,Atlus,2008,0.11
Travel Coach: Europe 1,HMH Interactive,2008,0.03
Travel Games For Dummies,Electronic Arts,2008,0.14
Treasure Chase,Storm City Games,2011,0.02
Treasure Gaust: Gaust Diver Crimson Red / Deep Purple,Namco Bandai Games,2007,0.03
Treasure Hunter G,SquareSoft,1996,0.2
Treasure Report: Kikai Jikake no Isan,Namco Bandai Games,2011,0.05
Treasure World,Aspyr,2009,0.2
Treasures of the Deep,Namco Bandai Games,1997,0.18
Trials Fusion,Ubisoft,2014,0.7
Trick DS-han: Kakushi Kami no Sumukan,Konami Digital Entertainment,2010,0.07
Trick x Logic: Season 1,Sony Computer Entertainment,2010,0.05
Trick x Logic: Season 2,Sony Computer Entertainment,2010,0.04
Trigger Man,Crave Entertainment,2004,0.05
Trigger Man,Play It,2004,0.16
Triggerheart Excelica Enhanced,Alchemist,2009,0.02
Triggerheart Exelica,Warashi,2007,0.02
Trine,Nobilis,2009,0.01
Trine 2,Atlus,2012,0.03
Trine 2,Focus Home Interactive,2011,0.04
Tringo,Liquid Games,2006,0.01
Trinity Universe,Nippon Ichi Software,2009,0.18
TRINITY: Souls of Zill O'll,Ubisoft Annecy,2010,0.14
Triple Crown Championship Snowboarding,Destineer,2010,0.02
Triple Pack: Xbox Live Arcade Compilation,Microsoft Game Studios,2011,0.03
Triple Play 2000,Electronic Arts,1999,1.7000000000000002
Triple Play 2001,Electronic Arts,2000,1.33
Triple Play 2002,Electronic Arts,2002,1.12
Triple Play 97,Electronic Arts Victor,1996,0.39
Triple Play 98,Electronic Arts,1997,1.1
Trivial Pursuit,Electronic Arts,2009,1.52
Trivial Pursuit unhinged,Atari,2004,0.27
Trivial Pursuit: Bet You Know It,Electronic Arts,2011,0.15
Trollz: Hair Affair!,Ubisoft,2005,0.04
Tron 2.0: Killer App,Disney Interactive Studios,2004,0.11000000000000001
TRON: Evolution,Disney Interactive Studios,2010,1.09
TRON: Evolution - Battle Grids,Disney Interactive Studios,2010,0.22999999999999998
Tropico 3,Kalypso Media,2009,0.27
Tropico 3: Gold Edition,Kalypso Media,2010,0.01
Tropico 4,Kalypso Media,2011,0.27
Tropico 4: Modern Times,Kalypso Media,2012,0.02
Tropico 5,Kalypso Media,2014,0.19
Tropico 5,Kalypso Media,2015,0.3
Tropico Reloaded,Kalypso Media,2009,0.02
Tropix,Capcom,2008,0.06
Truck Racer,Nordic Games,2009,0.01
True Crime: New York City,Activision,2005,1.19
True Crime: Streets of LA,Activision,2003,5.220000000000001
True Love Story 3,Enterbrain,2001,0.04
True Pinball,Ocean,1996,0.03
True Swing Golf,Nintendo,2005,0.16
Truth or Lies,THQ,2010,0.3
Tsugunai: Atonement,Sony Computer Entertainment,2001,0.05
Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi,dramatic create,2015,0.02
Tsuki no Hikari: Shizumeru Kane no Satsujin,Victor Interactive,2002,0.02
Tsukigime Ranko's Longest Day,Namco Bandai Games,2014,0.01
Tsuku Monogatari,FuRyu,2011,0.03
Tsumiki: Block Drop Mania,Nobilis,2007,0.05
Tsurugi no Machi no Ihoujin: Kuro no Kyuuden,Experience Inc.,2015,0.04
Tsuyo Kiss 2 Gakki: Swift Love,Revolution (Japan),2009,0.02
Tsuyo Kiss 2 Portable,NetRevo,2010,0.02
Tsuyo Kiss 3 Portable,NetRevo,2012,0.01
Tsuyo Kiss: Mighty Heart,Princess Soft,2006,0.03
Tunnel B1,Ocean,1996,0.09
Turbo Prop Racing,Sony Computer Entertainment,1997,0.15
Turbo Trainz,Mastertronic,2012,0.01
Turbo Turtle Adventure,Majesco Entertainment,2002,0.05
Turbo: Super Stunt Squad,D3Publisher,2013,0.11
Turn It Around,505 Games,2006,0.03
Turning Point: Fall of Liberty,Codemasters,2008,0.53
Turok,Touchstone,2008,1.44
Turok 2: Seeds of Evil,Acclaim Entertainment,1997,1.86
Turok 3: Shadow of Oblivion,Acclaim Entertainment,2000,0.16999999999999998
Turok: Dinosaur Hunter,Acclaim Entertainment,1997,0.05
Turok: Evolution,Acclaim Entertainment,2002,2.36
Turok: Rage Wars,Acclaim Entertainment,1999,0.36
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,Namco Bandai Games,2015,0.02
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2,Namco Bandai Games,2015,0.02
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3,Namco Bandai Games,2015,0.02
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4,Namco Bandai Games,2015,0.02
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,Namco Bandai Games,2015,0.02
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,Namco Bandai Games,2015,0.02
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,Namco Bandai Games,2015,0.02
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,Namco Bandai Games,2016,0.02
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,Namco Bandai Games,2016,0.02
TV Anime: Fairy Tale Gekitou! Madoushi Kessen,Hudson Soft,2010,0.05
TV Show King Party,Ubisoft,2008,0.6699999999999999
TV Superstars,Sony Computer Entertainment,2010,0.25
TV Total Events,7G//AMES,2011,0.02
Twilight Syndrome: Kinjiratera Toshi Densetsu,Spike,2008,0.04
Twin Strike: Operation Thunder,Zoo Games,2008,0.04
TwinBee,Konami Digital Entertainment,1986,1.2
Twinkle * Crusaders GoGo!,ASCII Media Works,2010,0.02
Twisted Edge Extreme Snowboarding,Kemco,1998,0.2
Twisted Metal,Sony Computer Entertainment,1995,1.56
Twisted Metal (2012),Sony Computer Entertainment,2012,0.81
Twisted Metal 2,Sony Computer Entertainment,1996,2.44
Twisted Metal 4,989 Studios,1999,1.27
Twisted Metal III,989 Studios,1998,1.73
Twisted Metal: Black,Sony Computer Entertainment,2001,1.41
Twisted Metal: Head On,Sony Computer Entertainment,2005,0.77
Twister Mania,505 Games,2011,0.12000000000000001
Two Worlds,SouthPeak Games,2007,0.71
Two Worlds II,Unknown,2011,1.2400000000000002
Ty the Tasmanian Tiger,Electronic Arts,2002,1.63
Ty the Tasmanian Tiger 2: Bush Rescue,Electronic Arts,2004,0.9500000000000001
Ty the Tasmanian Tiger 3: Night of the Quinkan,Activision,2005,0.27
Ty the Tasmanian Tiger 3: Night of the Quinkan,Zoo Digital Publishing,2005,0.08
Tyco RC: Assault with a Battery,Syscom,1999,0.11
Tycoon City: New York,Atari,2006,0.02
Uchi no 3 Shimai DS,Culture Brain,2008,0.02
Uchida Yasuou Mystery: Meitantei Senken Mitsuhiko Series: Fukutoshin Renzoku Satsujin Jiken,D3Publisher,2009,0.01
Uchuu Keiji Tamashii: The Space Sheriff Spirits,Namco Bandai Games,2006,0.02
uDraw Studio,THQ,2010,2.45
uDraw Studio: Instant Artist,THQ,2011,0.21000000000000002
UEFA Champions League 2006-2007,Electronic Arts,2007,0.06
UEFA Euro 2004: Portugal,Electronic Arts,2004,0.19
UEFA Euro 2008 Austria-Switzerland,Electronic Arts,2008,1.3099999999999998
UEFA Euro 2016,Konami Digital Entertainment,2016,0.38
UFC 2009 Undisputed,THQ,2009,3.83
UFC Personal Trainer: The Ultimate Fitness System,THQ,2011,1.19
UFC Undisputed 2010,THQ,2010,2.96
UFC Undisputed 3,THQ,2012,2.05
UFC: Sudden Impact,Global Star,2004,0.18
UFC: Tapout,Crave Entertainment,2002,0.2
UFC: Tapout 2,Capcom,2003,0.1
UFO: Trilogy,Unknown,2007,0.02
UK Truck Simulator,N/A,2010,0.03
Ukiyo no Roushi,Unknown,2015,0.02
Ukiyo no Shishi,Namco Bandai Games,2015,0.03
Ultimate Band,Disney Interactive Studios,2008,0.48000000000000004
Ultimate Block Party,505 Games,2004,0.03
Ultimate Board Game Collection,Xplosiv,2006,0.01
Ultimate Board Game Collection,Xplosiv,2007,0.22000000000000003
Ultimate Brain Games,Telegames,2003,0.08
Ultimate Card Games,Telegames,2003,0.12
Ultimate Card Games DS,Telegames,2008,0.09
Ultimate Duck Hunting,Zoo Digital Publishing,2009,0.08
Ultimate Duck Hunting: Hunting & Retrieving Ducks,Detn8 Games,2007,0.22999999999999998
Ultimate Fighting Championship,Ubisoft,2000,0.25
Ultimate Fighting Championship: Throwdown,Ubisoft,2002,0.4
Ultimate Game Room,Majesco Entertainment,2009,0.03
Ultimate Ghosts 'n Goblins,Capcom,2006,0.09000000000000001
Ultimate Ghosts 'n Goblins (JP sales),Capcom,2006,0.05
Ultimate I Spy,Scholastic Inc.,2008,0.48
Ultimate Marvel vs. Capcom 3,Capcom,2011,0.5
Ultimate Mortal Kombat,Midway Games,2007,0.11
Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,Namco Bandai Games,2002,0.13
Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero,Banpresto,2002,0.1
Ultimate NES Remix,Unknown,2014,0.26
Ultimate Party Challenge,Konami Digital Entertainment,2009,0.08
Ultimate Puzzle Games,Telegames,2005,0.01
Ultimate Puzzle Games: Sudoku Edition,Telegames,2007,0.12
Ultimate Shooting Collection,Milestone,2008,0.08
Ultimate Spider-Man,Activision,2005,1.94
Ultra Bust-A-Move,505 Games,2004,0.05
Ultra Street Fighter IV,Capcom,2015,0.09
Ultraman Fighting Evolution 0,Banpresto,2006,0.01
Ultraman Fighting Evolution 3,Banpresto,2004,0.01
Ultraman Star Chronicles,Namco Bandai Games,2013,0.02
Um Jammer Lammy,Sony Computer Entertainment,1998,0.6499999999999999
Umihara Kawase Jun: Second Edition Kanzenban,Genterprise,2009,0.01
Umineko no Naku Koro ni Portable 1,Alchemist,2011,0.01
Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,Alchemist,2010,0.02
UN Squadron,Capcom,1991,0.12
UnchainBlades EXXiV,FuRyu,2012,0.04
Unchained Blades,FuRyu,2011,0.1
Uncharted 2: Among Thieves,Sony Computer Entertainment,2009,6.73
Uncharted 3: Drake's Deception,Sony Computer Entertainment,2011,6.82
Uncharted 4: A Thief's End,Sony Computer Entertainment,2016,4.2
Uncharted: Drake's Fortune,Sony Computer Entertainment,2007,4.9399999999999995
Uncharted: Golden Abyss,Sony Computer Entertainment,2011,1.7399999999999998
Uncharted: The Nathan Drake Collection,Sony Computer Entertainment,2015,4.47
Undead Knights,Ubisoft Annecy,2009,0.13
Under Night In-Birth,Nippon Ichi Software,2014,0.14
Under the Skin,Capcom,2004,0.02
Underground Pool,UFO Interactive,2007,0.03
Unending Bloody Call,Asgard,2012,0.01
Unison: Rebels of Rhythm & Dance,Tecmo Koei,2000,0.05
Unit 13,Sony Computer Entertainment,2012,0.55
Universal Studios Theme Parks Adventure,Kemco,2001,0.1
Universe at War: Earth Assault,Sega,2008,0.11
Unlimited Saga,Atari,2002,0.77
UNO / Skip-Bo / UNO Freefall,Zoo Digital Publishing,2006,0.11
UNO 52,Zoo Digital Publishing,2006,0.01
Unou no Tatsujin: Soukai! Machigai Museum 2,Namco Bandai Games,2007,0.09
Unreal Anthology,Midway Games,2006,0.02
Unreal Championship,Atari,2002,0.74
Unreal II: The Awakening,Atari,2004,0.22000000000000003
Unreal Tournament,Infogrames,2000,0.5700000000000001
Unreal Tournament 2003,Atari,2002,0.01
Unreal Tournament 2004,Atari,2004,0.01
Unreal Tournament III,Midway Games,2007,0.74
Unreal Tournament III,Midway Games,2008,0.48
Unsolved Crimes,Empire Interactive,2008,0.05
Until Dawn,Sony Computer Entertainment Europe,2015,1.63
Untold Legends: Brotherhood of the Blade,Activision,2005,1.1
Untold Legends: Dark Kingdom,Electronic Arts,2006,0.2
Untold Legends: The Warriors Code,Ubisoft,2006,0.34
Up,THQ,2009,2.67
Uppers,Marvelous Entertainment,2016,0.01
Uprising X,3DO,1998,0.07
Urakata Hakuoki,Idea Factory,2013,0.02
Urban Chaos,Eidos Interactive,1999,0.10999999999999999
Urban Chaos: Riot Response,Eidos Interactive,2006,0.07
Urban Reign,Namco Bandai Games,2005,0.08
Uru: Ages Beyond Myst,Ubisoft,2003,0.02
USA Today Crossword Challenge,Destineer,2008,0.12
USA Today Puzzle Craze,Destineer,2009,0.09999999999999999
Usavichi: Game no Jikan,Namco Bandai Games,2011,0.02
U-Sing,Mindscape,2009,0.35
